study,domain,sub_domain,source,table_label,table_name,table_name_nda,var_name_nda,type,metric,atlas,var_name,var_label,notes,condition,id
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.orbital.lateral.rh,Float,Emotional N-Back,Destrieux,tfabwdp_728,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere lateral orbital sulcus,,,60108
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.orbital.med.olfact.lh,Float,Emotional N-Back,Destrieux,tfabwdp_655,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere medial orbital sulcus,,,60109
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.orbital.med.olfact.rh,Float,Emotional N-Back,Destrieux,tfabwdp_729,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere medial orbital sulcus,,,60110
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.parieto.occipital.lh,Float,Emotional N-Back,Destrieux,tfabwdp_657,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere parieto-occipital sulcus,,,60111
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.parieto.occipital.rh,Float,Emotional N-Back,Destrieux,tfabwdp_731,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere parieto-occipital sulcus,,,60112
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.pericallosal.lh,Float,Emotional N-Back,Destrieux,tfabwdp_658,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere pericallosal sulcus,,,60113
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.pericallosal.rh,Float,Emotional N-Back,Destrieux,tfabwdp_732,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere pericallosal sulcus,,,60114
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.postcentral.lh,Float,Emotional N-Back,Destrieux,tfabwdp_659,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere postcentral sulcus,,,60115
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.postcentral.rh,Float,Emotional N-Back,Destrieux,tfabwdp_733,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere postcentral sulcus,,,60116
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.precentral.inf.part.lh,Float,Emotional N-Back,Destrieux,tfabwdp_660,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere inferior part of the precentral sulcus,,,60117
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.precentral.inf.part.rh,Float,Emotional N-Back,Destrieux,tfabwdp_734,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere inferior part of the precentral sulcus,,,60118
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.precentral.sup.part.lh,Float,Emotional N-Back,Destrieux,tfabwdp_661,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere superior part of the precentral sulcus,,,60119
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.precentral.sup.part.rh,Float,Emotional N-Back,Destrieux,tfabwdp_735,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere superior part of the precentral sulcus,,,60120
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.suborbital.lh,Float,Emotional N-Back,Destrieux,tfabwdp_662,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere suborbital sulcus,,,60121
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.suborbital.rh,Float,Emotional N-Back,Destrieux,tfabwdp_736,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere suborbital sulcus,,,60122
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.subparietal.lh,Float,Emotional N-Back,Destrieux,tfabwdp_663,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere subparietal sulcus,,,60123
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.subparietal.rh,Float,Emotional N-Back,Destrieux,tfabwdp_737,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere subparietal sulcus,,,60124
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.temporal.inf.lh,Float,Emotional N-Back,Destrieux,tfabwdp_664,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere inferior temporal sulcus,,,60125
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.temporal.inf.rh,Float,Emotional N-Back,Destrieux,tfabwdp_738,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere inferior temporal sulcus,,,60126
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.temporal.sup.lh,Float,Emotional N-Back,Destrieux,tfabwdp_665,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere superior temporal sulcus,,,60127
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.temporal.sup.rh,Float,Emotional N-Back,Destrieux,tfabwdp_739,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere superior temporal sulcus,,,60128
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.temporal.transverse.lh,Float,Emotional N-Back,Destrieux,tfabwdp_666,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI left hemisphere transverse temporal sulcus,,,60129
Core,Imaging,Task fMRI,Youth,Task fMRI - N-Back - 2-back vs. 0-back (Destrieux) [Youth],mri_y_tfmr_nback_2bv0b_dst,abcd_tfabwdp101,tfmri_nback_all_2.back.vs.0.back_beta_cort.destrieux_s.temporal.transverse.rh,Float,Emotional N-Back,Destrieux,tfabwdp_740,Beta weight for nBack all 2 back versus 0 back contrast in cortical Destrieux ROI right hemisphere transverse temporal sulcus,,,60130
