sub_id,mat_path,schaefer400,schaefer200,mean_fd
sub-NDARINVAA1BAPT1_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAA1BAPT1_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-341.278755235839,-179.969454152728,0.4696146095
sub-NDARINVAB4VZUWB_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAB4VZUWB_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-313.923683319587,-167.053080295897,0.3549512694
sub-NDARINVABMADLKV_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVABMADLKV_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-336.47835701851,-180.906643159871,0.2825189665
sub-NDARINVABMM7ZRX_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVABMM7ZRX_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-330.92417741845,-174.271852091346,0.3542424067
sub-NDARINVABY2MJRN_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVABY2MJRN_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-345.599108319923,-181.815857078505,0.5171953029
sub-NDARINVAD8N7RW7_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAD8N7RW7_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-323.728275089563,-170.351071675731,0.3383907537
sub-NDARINVAG3VM3CR_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAG3VM3CR_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-330.241586506168,-174.212033195055,0.6336467675
sub-NDARINVAGP8V8LW_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAGP8V8LW_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-324.161565555134,-171.340753682984,0.3531101385
sub-NDARINVAH6KK71Y_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAH6KK71Y_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-343.458487621416,-186.144845488836,0.5568425879
sub-NDARINVAHREHU85_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAHREHU85_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-345.659119361762,-184.115912900201,0.2729572816
sub-NDARINVAN03AH80_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAN03AH80_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-318.800523565438,-169.872656138143,0.3124849565
sub-NDARINVANH9WRCV_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVANH9WRCV_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-337.467354732017,-175.959611729861,0.7439143463
sub-NDARINVANMZGAVD_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVANMZGAVD_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-313.882248689373,-162.713274123746,0.3042691325
sub-NDARINVAPJKJ5KB_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAPJKJ5KB_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.10937658634,-176.503932009917,0.3282639216
sub-NDARINVATGY6TA4_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVATGY6TA4_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-350.316916024136,-188.210845808027,0.4073174369
sub-NDARINVAUR9UZH4_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAUR9UZH4_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-324.418771791184,-172.075312092937,0.6759236776
sub-NDARINVAW1XZUW5_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAW1XZUW5_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-334.269119624952,-176.39124258765,1.3370720287
sub-NDARINVAWA5076Z_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAWA5076Z_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-316.663415226984,-169.113405328065,0.6716951952
sub-NDARINVAWPM62MM_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAWPM62MM_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-322.54002483073,-171.055871540096,0.3545174689
sub-NDARINVAY9W0F99_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVAY9W0F99_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-313.182499025266,-165.564341424945,0.4483807531
sub-NDARINVB0G9GYRY_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVB0G9GYRY_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-339.839885049099,-178.773646941821,0.4664760361
sub-NDARINVB14AY6F8_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVB14AY6F8_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-315.880459816361,-167.172732078614,0.3601850562
sub-NDARINVB14DZFG7_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVB14DZFG7_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-317.347056360603,-168.392352618942,0.301931362
sub-NDARINVB3CU3GHK_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVB3CU3GHK_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-330.062915595872,-173.186049379737,0.3295128557
sub-NDARINVB5VJ3KEG_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVB5VJ3KEG_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-336.416764185301,-179.615394276887,0.3188835023
sub-NDARINVB6YGLTJK_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVB6YGLTJK_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-319.279591185611,-165.871872246068,0.3073430489
sub-NDARINVB9RXNJDB_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVB9RXNJDB_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-342.628160192893,-181.891413473954,0.3134568738
sub-NDARINVBDMGZK3B_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBDMGZK3B_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-331.318644406265,-177.088537140312,0.3467765466
sub-NDARINVBFEWTU2N_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBFEWTU2N_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-310.427886070774,-164.260255753401,0.4942715447
sub-NDARINVBH7UHE62_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBH7UHE62_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-337.266960716381,-181.287329273733,0.3082826751
sub-NDARINVBHVKFKF7_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBHVKFKF7_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-348.226180943688,-186.513874196803,0.4615439552
sub-NDARINVBMF1MNMV_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBMF1MNMV_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-319.801943637023,-169.19312701184,0.4278024215
sub-NDARINVBR0V5H2X_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBR0V5H2X_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-343.880559772285,-181.96766874149,0.3164853558
sub-NDARINVBRZ3742Z_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBRZ3742Z_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-345.655869887894,-181.066126523639,0.5119617048
sub-NDARINVBW3JU66Z_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBW3JU66Z_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-343.698537387747,-180.879975645623,0.2986077632
sub-NDARINVBX3X4GG7_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBX3X4GG7_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-312.35139242044,-163.806478276051,0.4765925343
sub-NDARINVBZNT6DTT_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVBZNT6DTT_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-334.271998138383,-177.024975085009,0.2927326814
sub-NDARINVC3A7UBT2_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVC3A7UBT2_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-329.410199237509,-175.556040426228,0.2941276153
sub-NDARINVC3E7K9A7_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVC3E7K9A7_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-329.145700083799,-176.028980211326,0.2926093114
sub-NDARINVC3LRZTRT_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVC3LRZTRT_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-314.082677743925,-167.274072894056,0.3451203781
sub-NDARINVC4H4Y34B_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVC4H4Y34B_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-345.855018941308,-184.00842579112,0.3969601912
sub-NDARINVC6MPJ7ZF_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVC6MPJ7ZF_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-310.059560300911,-167.028838715859,0.3247445068
sub-NDARINVC9DWTY95_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVC9DWTY95_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-340.64995772779,-182.828577281913,0.387003791
sub-NDARINVCA6R8P2J_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCA6R8P2J_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-315.384248217782,-166.788791890957,0.2739932552
sub-NDARINVCGXC468Y_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCGXC468Y_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-312.059519100301,-167.185710874569,0.4612909059
sub-NDARINVCHUKUNFD_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCHUKUNFD_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-328.305995591227,-171.981411493798,0.2770547197
sub-NDARINVCM7KCH5J_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCM7KCH5J_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.751149513779,-178.042807668768,0.3940113914
sub-NDARINVCNGUX127_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCNGUX127_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-338.472005779673,-178.077988125818,0.3781672788
sub-NDARINVCPKCD2H0_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCPKCD2H0_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-340.224864001256,-180.633653928751,0.4596214005
sub-NDARINVCPMFLM9H_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCPMFLM9H_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-341.341656449578,-180.797056430001,0.454086256
sub-NDARINVCUNJD89E_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCUNJD89E_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-343.993280630971,-183.616765854259,0.4362360048
sub-NDARINVCURU4G26_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCURU4G26_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-332.387938462352,-175.530909493931,0.3481700675
sub-NDARINVCVWPX3EA_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCVWPX3EA_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-312.013338779427,-166.347494473601,0.3933485518
sub-NDARINVCW8WDA3J_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCW8WDA3J_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-324.321778292489,-168.977638709983,0.3820363645
sub-NDARINVCY81EJ52_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCY81EJ52_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-340.74253080937,-179.116922499814,0.4544245107
sub-NDARINVCYDU871W_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCYDU871W_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.223413253536,-178.563467779061,0.342084887
sub-NDARINVCZU8RL3L_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVCZU8RL3L_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-325.839311523201,-173.13639255606,0.3909744983
sub-NDARINVD13XNZ1E_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD13XNZ1E_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-340.251547659406,-181.507167254625,0.3892286066
sub-NDARINVD1APEXLT_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD1APEXLT_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-349.972552963136,-185.532497347518,0.2699282626
sub-NDARINVD1YTW0G6_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD1YTW0G6_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-333.086578826383,-176.31901256888,0.4268864904
sub-NDARINVD2V80DW2_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD2V80DW2_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-324.246792506684,-170.200068007818,0.382739198
sub-NDARINVD5FWJDCY_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD5FWJDCY_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-336.217506315664,-178.369653739379,0.5431561907
sub-NDARINVD5UV2RGA_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD5UV2RGA_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-323.588997570322,-171.593878556704,0.3229810651
sub-NDARINVD806H93D_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD806H93D_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-332.459635630632,-172.008061274764,1.0446464884
sub-NDARINVD8490T5J_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD8490T5J_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-337.960008945557,-181.374278411383,0.9979515623
sub-NDARINVD8M17149_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD8M17149_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-305.032202312958,-162.479972567079,0.4133053428
sub-NDARINVD8NF2X35_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVD8NF2X35_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-335.633030680505,-179.00994705534,0.3880105571
sub-NDARINVDB28XX06_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDB28XX06_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-337.172031007861,-175.871582344808,0.2981487163
sub-NDARINVDB35KZ07_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDB35KZ07_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-331.237035042897,-174.54525365518,0.6994519502
sub-NDARINVDD4736KA_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDD4736KA_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-327.940469470818,-175.503897189879,0.5019416913
sub-NDARINVDEKRPJ5X_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDEKRPJ5X_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-307.055719993282,-159.716494988174,0.3701982456
sub-NDARINVDL8U4ZNT_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDL8U4ZNT_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-336.244588791979,-173.250791556412,0.4083296397
sub-NDARINVDN6HKHAW_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDN6HKHAW_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-331.339865474922,-175.484827993962,0.5183283225
sub-NDARINVDTL56WZU_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDTL56WZU_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-315.818473534724,-166.220567177676,0.3724001351
sub-NDARINVDW1BKLJN_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDW1BKLJN_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-331.140933824161,-175.767104876516,0.3526616587
sub-NDARINVDWDV4K53_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDWDV4K53_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-332.079521366915,-178.160641798148,0.3265840361
sub-NDARINVDZR2Y8PX_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVDZR2Y8PX_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-323.378153038661,-169.190656370402,0.5774734645
sub-NDARINVE02NUBGT_ses-baselineYear1Arm1,/ibmgpfs/cuizaixu_lab/xuxiaoyu/ABCD/processed/qsiPrep/SC_matrix/baselineYear1Arm1/SIEMENS/site16/sub-NDARINVE02NUBGT_ses-baselineYear1Arm1_space-T1w_desc-preproc_msmtconnectome.mat,-339.740142607928,-181.154936177746,0.3891690837
